split,filename,prefix,numeric_id,label_index,label_name,n_smoke_boxes,n_fire_boxes
train,WEB04288.jpg,WEB,4288,3,Both,1,5
train,WEB04290.jpg,WEB,4290,1,Only_Fire,0,1
train,WEB04291.jpg,WEB,4291,3,Both,1,2
train,WEB04292.jpg,WEB,4292,3,Both,2,2
train,WEB04294.jpg,WEB,4294,1,Only_Fire,0,1
train,WEB04295.jpg,WEB,4295,3,Both,1,4
train,WEB04296.jpg,WEB,4296,3,Both,1,2
train,WEB04297.jpg,WEB,4297,3,Both,1,4
train,WEB04299.jpg,WEB,4299,3,Both,1,1
train,WEB04300.jpg,WEB,4300,3,Both,1,1
train,WEB04301.jpg,WEB,4301,3,Both,1,2
train,WEB04302.jpg,WEB,4302,3,Both,1,5
train,WEB04303.jpg,WEB,4303,3,Both,1,1
train,WEB04304.jpg,WEB,4304,1,Only_Fire,0,2
train,WEB04306.jpg,WEB,4306,1,Only_Fire,0,4
train,WEB04307.jpg,WEB,4307,3,Both,1,1
train,WEB04309.jpg,WEB,4309,3,Both,1,2
train,WEB04310.jpg,WEB,4310,3,Both,2,1
train,WEB04311.jpg,WEB,4311,1,Only_Fire,0,2
train,WEB04313.jpg,WEB,4313,3,Both,1,2
train,WEB04315.jpg,WEB,4315,3,Both,2,4
train,WEB04316.jpg,WEB,4316,3,Both,1,1
train,WEB04317.jpg,WEB,4317,3,Both,2,2
train,WEB04318.jpg,WEB,4318,3,Both,1,3
train,WEB04319.jpg,WEB,4319,1,Only_Fire,0,1
train,WEB04321.jpg,WEB,4321,3,Both,1,1
train,WEB04322.jpg,WEB,4322,3,Both,1,1
train,WEB04325.jpg,WEB,4325,3,Both,1,6
train,WEB04326.jpg,WEB,4326,3,Both,1,1
train,WEB04327.jpg,WEB,4327,1,Only_Fire,0,4
train,WEB04328.jpg,WEB,4328,1,Only_Fire,0,1
train,WEB04329.jpg,WEB,4329,3,Both,3,5
train,WEB04331.jpg,WEB,4331,3,Both,2,3
train,WEB04332.jpg,WEB,4332,3,Both,2,4
train,WEB04333.jpg,WEB,4333,3,Both,1,1
train,WEB04334.jpg,WEB,4334,3,Both,1,5
train,WEB04335.jpg,WEB,4335,3,Both,2,2
train,WEB04336.jpg,WEB,4336,3,Both,2,2
train,WEB04337.jpg,WEB,4337,3,Both,1,8
train,WEB04338.jpg,WEB,4338,3,Both,1,1
train,WEB04339.jpg,WEB,4339,3,Both,1,2
train,WEB04340.jpg,WEB,4340,3,Both,1,4
train,WEB04341.jpg,WEB,4341,1,Only_Fire,0,4
train,WEB04342.jpg,WEB,4342,3,Both,1,4
train,WEB04344.jpg,WEB,4344,1,Only_Fire,0,1
train,WEB04345.jpg,WEB,4345,3,Both,1,1
train,WEB04347.jpg,WEB,4347,3,Both,1,4
train,WEB04349.jpg,WEB,4349,3,Both,2,3
train,WEB04350.jpg,WEB,4350,3,Both,1,4
train,WEB04351.jpg,WEB,4351,3,Both,1,2
train,WEB04352.jpg,WEB,4352,1,Only_Fire,0,4
train,WEB04353.jpg,WEB,4353,1,Only_Fire,0,3
train,WEB04354.jpg,WEB,4354,3,Both,1,5
train,WEB04355.jpg,WEB,4355,3,Both,1,4
train,WEB04356.jpg,WEB,4356,3,Both,1,3
train,WEB04357.jpg,WEB,4357,3,Both,1,1
train,WEB04358.jpg,WEB,4358,1,Only_Fire,0,2
train,WEB04359.jpg,WEB,4359,3,Both,1,2
train,WEB04361.jpg,WEB,4361,3,Both,1,2
train,WEB04363.jpg,WEB,4363,1,Only_Fire,0,4
train,WEB04364.jpg,WEB,4364,1,Only_Fire,0,2
train,WEB04365.jpg,WEB,4365,3,Both,1,1
train,WEB04366.jpg,WEB,4366,3,Both,1,2
train,WEB04367.jpg,WEB,4367,1,Only_Fire,0,1
train,WEB04368.jpg,WEB,4368,3,Both,1,3
train,WEB04370.jpg,WEB,4370,3,Both,1,4
train,WEB04371.jpg,WEB,4371,3,Both,2,6
train,WEB04372.jpg,WEB,4372,3,Both,1,5
train,WEB04373.jpg,WEB,4373,3,Both,1,3
train,WEB04374.jpg,WEB,4374,3,Both,2,3
train,WEB04377.jpg,WEB,4377,3,Both,2,2
train,WEB04378.jpg,WEB,4378,3,Both,2,3
train,WEB04380.jpg,WEB,4380,3,Both,1,2
train,WEB04382.jpg,WEB,4382,3,Both,2,3
train,WEB04383.jpg,WEB,4383,3,Both,1,4
train,WEB04385.jpg,WEB,4385,3,Both,1,1
train,WEB04386.jpg,WEB,4386,3,Both,2,4
train,WEB04387.jpg,WEB,4387,3,Both,1,1
train,WEB04388.jpg,WEB,4388,3,Both,1,4
train,WEB04389.jpg,WEB,4389,3,Both,1,3
train,WEB04390.jpg,WEB,4390,1,Only_Fire,0,2
train,WEB04391.jpg,WEB,4391,3,Both,1,1
train,WEB04394.jpg,WEB,4394,3,Both,1,2
train,WEB04395.jpg,WEB,4395,3,Both,1,3
train,WEB04396.jpg,WEB,4396,3,Both,1,2
train,WEB04397.jpg,WEB,4397,3,Both,1,3
train,WEB04398.jpg,WEB,4398,3,Both,1,3
train,WEB04399.jpg,WEB,4399,3,Both,1,1
train,WEB04401.jpg,WEB,4401,3,Both,1,4
train,WEB04402.jpg,WEB,4402,3,Both,1,5
train,WEB04403.jpg,WEB,4403,3,Both,2,1
train,WEB04405.jpg,WEB,4405,3,Both,2,2
train,WEB04406.jpg,WEB,4406,3,Both,1,1
train,WEB04407.jpg,WEB,4407,3,Both,1,1
train,WEB04408.jpg,WEB,4408,3,Both,1,1
train,WEB04409.jpg,WEB,4409,3,Both,1,2
train,WEB04410.jpg,WEB,4410,3,Both,1,6
train,WEB04411.jpg,WEB,4411,3,Both,1,3
train,WEB04412.jpg,WEB,4412,3,Both,1,4
train,WEB04413.jpg,WEB,4413,3,Both,2,3
train,WEB04417.jpg,WEB,4417,3,Both,1,8
train,WEB04418.jpg,WEB,4418,3,Both,1,4
train,WEB04419.jpg,WEB,4419,3,Both,1,3
train,WEB04420.jpg,WEB,4420,3,Both,1,2
train,WEB04421.jpg,WEB,4421,3,Both,3,5
train,WEB04422.jpg,WEB,4422,3,Both,1,3
train,WEB04423.jpg,WEB,4423,3,Both,1,2
train,WEB04424.jpg,WEB,4424,3,Both,1,4
train,WEB04425.jpg,WEB,4425,3,Both,1,1
train,WEB04426.jpg,WEB,4426,3,Both,1,2
train,WEB04427.jpg,WEB,4427,3,Both,1,5
train,WEB04428.jpg,WEB,4428,3,Both,2,7
train,WEB04429.jpg,WEB,4429,3,Both,1,5
train,WEB04430.jpg,WEB,4430,3,Both,1,1
train,WEB04431.jpg,WEB,4431,3,Both,1,3
train,WEB04432.jpg,WEB,4432,3,Both,1,4
train,WEB04434.jpg,WEB,4434,3,Both,1,2
train,WEB04435.jpg,WEB,4435,3,Both,1,3
train,WEB04437.jpg,WEB,4437,3,Both,1,2
train,WEB04438.jpg,WEB,4438,1,Only_Fire,0,2
train,WEB04439.jpg,WEB,4439,3,Both,1,3
train,WEB04440.jpg,WEB,4440,3,Both,1,3
train,WEB04441.jpg,WEB,4441,3,Both,1,1
train,WEB04442.jpg,WEB,4442,1,Only_Fire,0,2
train,WEB04443.jpg,WEB,4443,1,Only_Fire,0,2
train,WEB04444.jpg,WEB,4444,1,Only_Fire,0,1
train,WEB04445.jpg,WEB,4445,1,Only_Fire,0,2
train,WEB04450.jpg,WEB,4450,1,Only_Fire,0,1
train,WEB04451.jpg,WEB,4451,1,Only_Fire,0,1
train,WEB04452.jpg,WEB,4452,1,Only_Fire,0,1
train,WEB04454.jpg,WEB,4454,3,Both,1,2
train,WEB04455.jpg,WEB,4455,3,Both,2,11
train,WEB04457.jpg,WEB,4457,3,Both,1,10
train,WEB04459.jpg,WEB,4459,3,Both,1,1
train,WEB04460.jpg,WEB,4460,3,Both,2,8
train,WEB04461.jpg,WEB,4461,3,Both,2,5
train,WEB04462.jpg,WEB,4462,3,Both,1,7
train,WEB04463.jpg,WEB,4463,3,Both,2,8
train,WEB04464.jpg,WEB,4464,3,Both,1,6
train,WEB04465.jpg,WEB,4465,3,Both,1,2
train,WEB04466.jpg,WEB,4466,3,Both,1,1
train,WEB04467.jpg,WEB,4467,2,Only_Smoke,1,0
train,WEB04468.jpg,WEB,4468,3,Both,1,3
train,WEB04469.jpg,WEB,4469,3,Both,1,1
train,WEB04472.jpg,WEB,4472,3,Both,2,1
train,WEB04473.jpg,WEB,4473,3,Both,1,2
train,WEB04474.jpg,WEB,4474,3,Both,1,1
train,WEB04475.jpg,WEB,4475,1,Only_Fire,0,1
train,WEB04476.jpg,WEB,4476,1,Only_Fire,0,1
train,WEB04477.jpg,WEB,4477,3,Both,1,2
train,WEB04478.jpg,WEB,4478,3,Both,2,9
train,WEB04479.jpg,WEB,4479,3,Both,3,5
train,WEB04480.jpg,WEB,4480,3,Both,1,3
train,WEB04481.jpg,WEB,4481,3,Both,2,4
train,WEB04482.jpg,WEB,4482,3,Both,1,2
train,WEB04483.jpg,WEB,4483,3,Both,1,1
train,WEB04484.jpg,WEB,4484,3,Both,1,4
train,WEB04485.jpg,WEB,4485,3,Both,1,1
train,WEB04486.jpg,WEB,4486,3,Both,1,3
train,WEB04487.jpg,WEB,4487,1,Only_Fire,0,3
train,WEB04490.jpg,WEB,4490,1,Only_Fire,0,3
train,WEB04491.jpg,WEB,4491,1,Only_Fire,0,3
train,WEB04492.jpg,WEB,4492,1,Only_Fire,0,1
train,WEB04493.jpg,WEB,4493,3,Both,1,2
train,WEB04495.jpg,WEB,4495,1,Only_Fire,0,4
train,WEB04496.jpg,WEB,4496,3,Both,1,1
train,WEB04497.jpg,WEB,4497,3,Both,1,1
train,WEB04498.jpg,WEB,4498,3,Both,1,2
train,WEB04499.jpg,WEB,4499,3,Both,1,4
train,WEB04500.jpg,WEB,4500,1,Only_Fire,0,1
train,WEB04501.jpg,WEB,4501,3,Both,1,7
train,WEB04502.jpg,WEB,4502,3,Both,1,3
train,WEB04504.jpg,WEB,4504,3,Both,1,3
train,WEB04505.jpg,WEB,4505,3,Both,1,1
train,WEB04506.jpg,WEB,4506,1,Only_Fire,0,2
train,WEB04507.jpg,WEB,4507,3,Both,1,1
train,WEB04508.jpg,WEB,4508,1,Only_Fire,0,1
train,WEB04509.jpg,WEB,4509,3,Both,1,4
train,WEB04510.jpg,WEB,4510,3,Both,1,3
train,WEB04511.jpg,WEB,4511,3,Both,1,2
train,WEB04512.jpg,WEB,4512,3,Both,1,2
train,WEB04513.jpg,WEB,4513,3,Both,1,2
train,WEB04515.jpg,WEB,4515,3,Both,1,5
train,WEB04516.jpg,WEB,4516,3,Both,1,4
train,WEB04518.jpg,WEB,4518,3,Both,1,1
train,WEB04519.jpg,WEB,4519,3,Both,1,3
train,WEB04520.jpg,WEB,4520,3,Both,1,4
train,WEB04522.jpg,WEB,4522,3,Both,2,4
train,WEB04523.jpg,WEB,4523,3,Both,1,2
train,WEB04524.jpg,WEB,4524,3,Both,1,2
train,WEB04525.jpg,WEB,4525,3,Both,1,2
train,WEB04526.jpg,WEB,4526,3,Both,1,1
train,WEB04527.jpg,WEB,4527,3,Both,2,6
train,WEB04528.jpg,WEB,4528,3,Both,1,3
train,WEB04530.jpg,WEB,4530,3,Both,2,1
train,WEB04531.jpg,WEB,4531,3,Both,1,2
train,WEB04532.jpg,WEB,4532,3,Both,1,8
train,WEB04534.jpg,WEB,4534,1,Only_Fire,0,2
train,WEB04535.jpg,WEB,4535,3,Both,1,2
train,WEB04536.jpg,WEB,4536,3,Both,1,3
train,WEB04537.jpg,WEB,4537,3,Both,2,3
train,WEB04538.jpg,WEB,4538,3,Both,1,3
train,WEB04539.jpg,WEB,4539,1,Only_Fire,0,1
train,WEB04540.jpg,WEB,4540,3,Both,1,5
train,WEB04542.jpg,WEB,4542,3,Both,1,1
train,WEB04546.jpg,WEB,4546,1,Only_Fire,0,5
train,WEB04547.jpg,WEB,4547,3,Both,1,2
train,WEB04548.jpg,WEB,4548,3,Both,1,3
train,WEB04549.jpg,WEB,4549,3,Both,1,8
train,WEB04550.jpg,WEB,4550,3,Both,1,5
train,WEB04551.jpg,WEB,4551,3,Both,1,7
train,WEB04552.jpg,WEB,4552,3,Both,1,2
train,WEB04553.jpg,WEB,4553,3,Both,2,2
train,WEB04554.jpg,WEB,4554,3,Both,1,5
train,WEB04555.jpg,WEB,4555,3,Both,1,1
train,WEB04558.jpg,WEB,4558,3,Both,1,1
train,WEB04560.jpg,WEB,4560,3,Both,5,9
train,WEB04561.jpg,WEB,4561,1,Only_Fire,0,6
train,WEB04562.jpg,WEB,4562,3,Both,1,1
train,WEB04563.jpg,WEB,4563,3,Both,2,2
train,WEB04564.jpg,WEB,4564,3,Both,2,4
train,WEB04566.jpg,WEB,4566,1,Only_Fire,0,4
train,WEB04567.jpg,WEB,4567,3,Both,2,2
train,WEB04568.jpg,WEB,4568,1,Only_Fire,0,2
train,WEB04570.jpg,WEB,4570,3,Both,1,2
train,WEB04572.jpg,WEB,4572,3,Both,1,1
train,WEB04573.jpg,WEB,4573,3,Both,1,2
train,WEB04575.jpg,WEB,4575,3,Both,1,2
train,WEB04576.jpg,WEB,4576,3,Both,1,4
train,WEB04577.jpg,WEB,4577,3,Both,1,4
train,WEB04578.jpg,WEB,4578,1,Only_Fire,0,1
train,WEB04580.jpg,WEB,4580,3,Both,1,1
train,WEB04581.jpg,WEB,4581,3,Both,2,2
train,WEB04583.jpg,WEB,4583,1,Only_Fire,0,2
train,WEB04584.jpg,WEB,4584,1,Only_Fire,0,2
train,WEB04585.jpg,WEB,4585,3,Both,1,2
train,WEB04586.jpg,WEB,4586,3,Both,2,2
train,WEB04588.jpg,WEB,4588,3,Both,2,2
train,WEB04590.jpg,WEB,4590,3,Both,1,1
train,WEB04591.jpg,WEB,4591,3,Both,1,2
train,WEB04592.jpg,WEB,4592,3,Both,1,6
train,WEB04594.jpg,WEB,4594,3,Both,1,1
train,WEB04595.jpg,WEB,4595,3,Both,1,1
train,WEB04596.jpg,WEB,4596,3,Both,2,2
train,WEB04597.jpg,WEB,4597,3,Both,1,1
train,WEB04598.jpg,WEB,4598,3,Both,1,1
train,WEB04599.jpg,WEB,4599,3,Both,1,1
train,WEB04600.jpg,WEB,4600,3,Both,1,1
train,WEB04601.jpg,WEB,4601,3,Both,1,1
train,WEB04603.jpg,WEB,4603,2,Only_Smoke,1,0
train,WEB04604.jpg,WEB,4604,2,Only_Smoke,1,0
train,WEB04605.jpg,WEB,4605,3,Both,1,1
train,WEB04606.jpg,WEB,4606,3,Both,2,1
train,WEB04607.jpg,WEB,4607,3,Both,1,1
train,WEB04608.jpg,WEB,4608,3,Both,1,1
train,WEB04609.jpg,WEB,4609,3,Both,1,1
train,WEB04611.jpg,WEB,4611,3,Both,1,3
train,WEB04613.jpg,WEB,4613,3,Both,2,3
train,WEB04614.jpg,WEB,4614,3,Both,1,6
train,WEB04615.jpg,WEB,4615,3,Both,1,9
train,WEB04616.jpg,WEB,4616,3,Both,1,4
train,WEB04618.jpg,WEB,4618,3,Both,1,3
train,WEB04619.jpg,WEB,4619,3,Both,1,5
train,WEB04620.jpg,WEB,4620,3,Both,1,4
train,WEB04621.jpg,WEB,4621,3,Both,1,3
train,WEB04622.jpg,WEB,4622,3,Both,1,3
train,WEB04623.jpg,WEB,4623,3,Both,1,3
train,WEB04624.jpg,WEB,4624,3,Both,1,4
train,WEB04625.jpg,WEB,4625,3,Both,1,4
train,WEB04626.jpg,WEB,4626,3,Both,1,1
train,WEB04627.jpg,WEB,4627,1,Only_Fire,0,5
train,WEB04628.jpg,WEB,4628,3,Both,2,2
train,WEB04629.jpg,WEB,4629,3,Both,1,6
train,WEB04631.jpg,WEB,4631,3,Both,1,3
train,WEB04632.jpg,WEB,4632,3,Both,1,7
train,WEB04633.jpg,WEB,4633,3,Both,1,1
train,WEB04634.jpg,WEB,4634,3,Both,1,2
train,WEB04638.jpg,WEB,4638,3,Both,1,1
train,WEB04639.jpg,WEB,4639,3,Both,1,1
train,WEB04640.jpg,WEB,4640,3,Both,1,3
train,WEB04641.jpg,WEB,4641,3,Both,1,2
train,WEB04643.jpg,WEB,4643,3,Both,1,1
train,WEB04644.jpg,WEB,4644,3,Both,1,4
train,WEB04645.jpg,WEB,4645,3,Both,1,3
train,WEB04647.jpg,WEB,4647,3,Both,2,1
train,WEB04648.jpg,WEB,4648,3,Both,1,4
train,WEB04649.jpg,WEB,4649,3,Both,2,4
train,WEB04650.jpg,WEB,4650,3,Both,6,10
train,WEB04653.jpg,WEB,4653,3,Both,2,2
train,WEB04654.jpg,WEB,4654,3,Both,1,1
train,WEB04655.jpg,WEB,4655,3,Both,1,3
train,WEB04656.jpg,WEB,4656,2,Only_Smoke,4,0
train,WEB04657.jpg,WEB,4657,3,Both,2,3
train,WEB04658.jpg,WEB,4658,3,Both,1,3
train,WEB04659.jpg,WEB,4659,3,Both,1,4
train,WEB04662.jpg,WEB,4662,3,Both,1,4
train,WEB04663.jpg,WEB,4663,3,Both,1,2
train,WEB04664.jpg,WEB,4664,3,Both,1,4
train,WEB04665.jpg,WEB,4665,3,Both,1,3
train,WEB04666.jpg,WEB,4666,3,Both,1,3
train,WEB04667.jpg,WEB,4667,3,Both,2,5
train,WEB04668.jpg,WEB,4668,3,Both,2,4
train,WEB04669.jpg,WEB,4669,3,Both,2,6
train,WEB04672.jpg,WEB,4672,3,Both,1,6
train,WEB04673.jpg,WEB,4673,3,Both,1,6
train,WEB04675.jpg,WEB,4675,3,Both,1,1
train,WEB04676.jpg,WEB,4676,3,Both,1,1
train,WEB04679.jpg,WEB,4679,3,Both,1,3
train,WEB04680.jpg,WEB,4680,3,Both,1,2
train,WEB04681.jpg,WEB,4681,3,Both,1,2
train,WEB04682.jpg,WEB,4682,3,Both,1,2
train,WEB04683.jpg,WEB,4683,3,Both,1,2
train,WEB04684.jpg,WEB,4684,3,Both,1,3
train,WEB04685.jpg,WEB,4685,3,Both,1,1
train,WEB04686.jpg,WEB,4686,1,Only_Fire,0,3
train,WEB04687.jpg,WEB,4687,1,Only_Fire,0,1
train,WEB04688.jpg,WEB,4688,1,Only_Fire,0,1
train,WEB04689.jpg,WEB,4689,1,Only_Fire,0,1
train,WEB04690.jpg,WEB,4690,3,Both,1,3
train,WEB04692.jpg,WEB,4692,3,Both,1,3
train,WEB04693.jpg,WEB,4693,3,Both,1,1
train,WEB04695.jpg,WEB,4695,1,Only_Fire,0,5
train,WEB04696.jpg,WEB,4696,3,Both,1,3
train,WEB04697.jpg,WEB,4697,3,Both,1,2
train,WEB04698.jpg,WEB,4698,3,Both,1,3
train,WEB04699.jpg,WEB,4699,3,Both,1,6
train,WEB04701.jpg,WEB,4701,3,Both,1,4
train,WEB04702.jpg,WEB,4702,3,Both,1,6
train,WEB04703.jpg,WEB,4703,3,Both,1,6
train,WEB04704.jpg,WEB,4704,3,Both,1,2
train,WEB04705.jpg,WEB,4705,3,Both,1,6
train,WEB04706.jpg,WEB,4706,1,Only_Fire,0,2
train,WEB04707.jpg,WEB,4707,1,Only_Fire,0,1
train,WEB04708.jpg,WEB,4708,1,Only_Fire,0,1
train,WEB04710.jpg,WEB,4710,3,Both,1,1
train,WEB04712.jpg,WEB,4712,3,Both,1,1
train,WEB04714.jpg,WEB,4714,3,Both,1,4
train,WEB04715.jpg,WEB,4715,3,Both,1,6
train,WEB04716.jpg,WEB,4716,3,Both,1,1
train,WEB04717.jpg,WEB,4717,3,Both,1,1
train,WEB04720.jpg,WEB,4720,3,Both,1,2
train,WEB04721.jpg,WEB,4721,3,Both,1,1
train,WEB04723.jpg,WEB,4723,1,Only_Fire,0,1
train,WEB04724.jpg,WEB,4724,1,Only_Fire,0,1
train,WEB04725.jpg,WEB,4725,3,Both,1,5
train,WEB04726.jpg,WEB,4726,3,Both,1,3
train,WEB04728.jpg,WEB,4728,1,Only_Fire,0,1
train,WEB04729.jpg,WEB,4729,3,Both,1,1
train,WEB04731.jpg,WEB,4731,3,Both,1,1
train,WEB04732.jpg,WEB,4732,1,Only_Fire,0,1
train,WEB04734.jpg,WEB,4734,1,Only_Fire,0,1
train,WEB04736.jpg,WEB,4736,3,Both,1,6
train,WEB04737.jpg,WEB,4737,3,Both,1,3
train,WEB04738.jpg,WEB,4738,3,Both,1,2
train,WEB04739.jpg,WEB,4739,3,Both,2,7
train,WEB04740.jpg,WEB,4740,3,Both,1,11
train,WEB04741.jpg,WEB,4741,3,Both,2,7
train,WEB04742.jpg,WEB,4742,3,Both,2,6
train,WEB04743.jpg,WEB,4743,3,Both,1,8
train,WEB04744.jpg,WEB,4744,3,Both,1,4
train,WEB04746.jpg,WEB,4746,3,Both,2,7
train,WEB04747.jpg,WEB,4747,3,Both,2,5
train,WEB04748.jpg,WEB,4748,3,Both,1,4
train,WEB04750.jpg,WEB,4750,3,Both,1,3
train,WEB04752.jpg,WEB,4752,3,Both,1,6
train,WEB04754.jpg,WEB,4754,3,Both,1,4
train,WEB04755.jpg,WEB,4755,3,Both,1,3
train,WEB04756.jpg,WEB,4756,3,Both,1,4
train,WEB04757.jpg,WEB,4757,3,Both,1,4
train,WEB04758.jpg,WEB,4758,3,Both,2,2
train,WEB04759.jpg,WEB,4759,3,Both,1,2
train,WEB04760.jpg,WEB,4760,3,Both,1,3
train,WEB04761.jpg,WEB,4761,3,Both,2,4
train,WEB04762.jpg,WEB,4762,3,Both,1,4
train,WEB04763.jpg,WEB,4763,3,Both,1,4
train,WEB04764.jpg,WEB,4764,3,Both,1,4
train,WEB04765.jpg,WEB,4765,3,Both,2,4
train,WEB04766.jpg,WEB,4766,3,Both,1,1
train,WEB04767.jpg,WEB,4767,1,Only_Fire,0,1
train,WEB04768.jpg,WEB,4768,3,Both,1,1
train,WEB04769.jpg,WEB,4769,3,Both,1,1
train,WEB04770.jpg,WEB,4770,3,Both,1,1
train,WEB04772.jpg,WEB,4772,3,Both,2,1
train,WEB04774.jpg,WEB,4774,3,Both,1,2
train,WEB04775.jpg,WEB,4775,3,Both,1,2
train,WEB04777.jpg,WEB,4777,3,Both,1,2
train,WEB04778.jpg,WEB,4778,3,Both,1,3
train,WEB04779.jpg,WEB,4779,3,Both,1,3
train,WEB04780.jpg,WEB,4780,3,Both,1,4
train,WEB04781.jpg,WEB,4781,3,Both,1,1
train,WEB04782.jpg,WEB,4782,3,Both,1,2
train,WEB04784.jpg,WEB,4784,3,Both,2,2
train,WEB04785.jpg,WEB,4785,3,Both,1,2
train,WEB04786.jpg,WEB,4786,3,Both,1,1
train,WEB04787.jpg,WEB,4787,3,Both,1,2
train,WEB04789.jpg,WEB,4789,3,Both,1,4
train,WEB04790.jpg,WEB,4790,3,Both,1,1
train,WEB04792.jpg,WEB,4792,3,Both,2,3
train,WEB04793.jpg,WEB,4793,3,Both,1,5
train,WEB04796.jpg,WEB,4796,3,Both,1,8
train,WEB04797.jpg,WEB,4797,3,Both,1,1
train,WEB04798.jpg,WEB,4798,3,Both,2,15
train,WEB04799.jpg,WEB,4799,3,Both,1,8
train,WEB04801.jpg,WEB,4801,3,Both,1,5
train,WEB04802.jpg,WEB,4802,3,Both,1,4
train,WEB04803.jpg,WEB,4803,3,Both,1,4
train,WEB04804.jpg,WEB,4804,3,Both,1,1
train,WEB04805.jpg,WEB,4805,2,Only_Smoke,2,0
train,WEB04806.jpg,WEB,4806,3,Both,2,1
train,WEB04807.jpg,WEB,4807,3,Both,1,2
train,WEB04810.jpg,WEB,4810,3,Both,1,4
train,WEB04811.jpg,WEB,4811,3,Both,3,7
train,WEB04812.jpg,WEB,4812,3,Both,1,5
train,WEB04813.jpg,WEB,4813,3,Both,1,1
train,WEB04814.jpg,WEB,4814,3,Both,1,4
train,WEB04815.jpg,WEB,4815,3,Both,1,3
train,WEB04816.jpg,WEB,4816,3,Both,1,1
train,WEB04818.jpg,WEB,4818,3,Both,1,2
train,WEB04819.jpg,WEB,4819,3,Both,1,3
train,WEB04820.jpg,WEB,4820,1,Only_Fire,0,5
train,WEB04821.jpg,WEB,4821,3,Both,1,6
train,WEB04822.jpg,WEB,4822,3,Both,1,3
train,WEB04823.jpg,WEB,4823,3,Both,1,2
train,WEB04824.jpg,WEB,4824,3,Both,1,2
train,WEB04826.jpg,WEB,4826,3,Both,1,1
train,WEB04827.jpg,WEB,4827,3,Both,1,6
train,WEB04828.jpg,WEB,4828,3,Both,1,4
train,WEB04830.jpg,WEB,4830,3,Both,1,6
train,WEB04831.jpg,WEB,4831,3,Both,1,5
train,WEB04832.jpg,WEB,4832,3,Both,1,4
train,WEB04834.jpg,WEB,4834,3,Both,1,5
train,WEB04835.jpg,WEB,4835,3,Both,2,4
train,WEB04836.jpg,WEB,4836,3,Both,1,5
train,WEB04837.jpg,WEB,4837,3,Both,1,5
train,WEB04838.jpg,WEB,4838,3,Both,1,3
train,WEB04839.jpg,WEB,4839,3,Both,1,5
train,WEB04840.jpg,WEB,4840,3,Both,1,4
train,WEB04841.jpg,WEB,4841,3,Both,1,5
train,WEB04844.jpg,WEB,4844,3,Both,1,4
train,WEB04845.jpg,WEB,4845,3,Both,1,5
train,WEB04846.jpg,WEB,4846,3,Both,1,5
train,WEB04847.jpg,WEB,4847,3,Both,1,6
train,WEB04848.jpg,WEB,4848,3,Both,1,4
train,WEB04849.jpg,WEB,4849,3,Both,2,8
train,WEB04851.jpg,WEB,4851,1,Only_Fire,0,1
train,WEB04852.jpg,WEB,4852,1,Only_Fire,0,1
train,WEB04854.jpg,WEB,4854,3,Both,1,3
train,WEB04855.jpg,WEB,4855,3,Both,1,10
train,WEB04856.jpg,WEB,4856,3,Both,2,3
train,WEB04857.jpg,WEB,4857,3,Both,1,3
train,WEB04858.jpg,WEB,4858,3,Both,1,2
train,WEB04859.jpg,WEB,4859,3,Both,1,3
train,WEB04860.jpg,WEB,4860,3,Both,1,2
train,WEB04861.jpg,WEB,4861,3,Both,1,2
train,WEB04862.jpg,WEB,4862,3,Both,1,8
train,WEB04863.jpg,WEB,4863,3,Both,1,2
train,WEB04864.jpg,WEB,4864,3,Both,1,1
train,WEB04865.jpg,WEB,4865,3,Both,1,1
train,WEB04866.jpg,WEB,4866,3,Both,1,1
train,WEB04867.jpg,WEB,4867,3,Both,1,2
train,WEB04869.jpg,WEB,4869,3,Both,1,1
train,WEB04870.jpg,WEB,4870,3,Both,1,8
train,WEB04871.jpg,WEB,4871,3,Both,1,1
train,WEB04873.jpg,WEB,4873,3,Both,1,1
train,WEB04874.jpg,WEB,4874,3,Both,1,2
train,WEB04875.jpg,WEB,4875,1,Only_Fire,0,2
train,WEB04876.jpg,WEB,4876,3,Both,3,2
train,WEB04878.jpg,WEB,4878,3,Both,1,3
train,WEB04879.jpg,WEB,4879,3,Both,2,6
train,WEB04880.jpg,WEB,4880,3,Both,2,5
train,WEB04881.jpg,WEB,4881,3,Both,2,4
train,WEB04885.jpg,WEB,4885,3,Both,1,3
train,WEB04886.jpg,WEB,4886,3,Both,1,3
train,WEB04887.jpg,WEB,4887,3,Both,1,4
train,WEB04888.jpg,WEB,4888,3,Both,1,8
train,WEB04890.jpg,WEB,4890,1,Only_Fire,0,3
train,WEB04891.jpg,WEB,4891,1,Only_Fire,0,2
train,WEB04892.jpg,WEB,4892,1,Only_Fire,0,1
train,WEB04895.jpg,WEB,4895,2,Only_Smoke,1,0
train,WEB04896.jpg,WEB,4896,3,Both,1,7
train,WEB04897.jpg,WEB,4897,2,Only_Smoke,1,0
train,WEB04898.jpg,WEB,4898,2,Only_Smoke,1,0
train,WEB04899.jpg,WEB,4899,2,Only_Smoke,1,0
train,WEB04900.jpg,WEB,4900,2,Only_Smoke,1,0
train,WEB04901.jpg,WEB,4901,1,Only_Fire,0,3
train,WEB04902.jpg,WEB,4902,3,Both,1,1
train,WEB04903.jpg,WEB,4903,3,Both,1,1
