model,image,truth_fire,pred_fire_at_010,top_fire_conf,top_any_conf
fp32-control,WEB11022.jpg,False,False,0.0,0.3164602518081665
fp32-control,WEB11023.jpg,False,False,0.0,0.6353039741516113
fp32-control,WEB11024.jpg,False,False,0.0,0.7245449423789978
fp32-control,WEB11025.jpg,False,False,0.0,0.14750230312347412
fp32-control,WEB11026.jpg,False,False,0.0,0.8590227365493774
fp32-control,WEB11027.jpg,False,False,0.0,0.8837526440620422
fp32-control,WEB11028.jpg,False,False,0.0,0.7340277433395386
fp32-control,WEB11029.jpg,False,True,0.28655973076820374,0.8156588077545166
fp32-control,WEB11030.jpg,True,True,0.7218703031539917,0.831722617149353
fp32-control,WEB11031.jpg,False,False,0.0,0.8679750561714172
fp32-control,WEB11032.jpg,True,True,0.10105419158935547,0.9308203458786011
fp32-control,WEB11033.jpg,False,False,0.0,0.9484558701515198
fp32-control,WEB11034.jpg,False,False,0.0,0.9430720806121826
fp32-control,WEB11035.jpg,False,True,0.3553698658943176,0.896324872970581
fp32-control,WEB11036.jpg,True,True,0.4471844434738159,0.8914377689361572
fp32-control,WEB11037.jpg,False,False,0.0,0.8244472742080688
fp32-control,WEB11038.jpg,True,True,0.2658548057079315,0.2658548057079315
fp32-control,WEB11039.jpg,False,False,0.0,0.8275288939476013
fp32-control,WEB11040.jpg,True,True,0.4668980538845062,0.9148993492126465
fp32-control,WEB11041.jpg,False,False,0.0,0.929552435874939
fp32-control,WEB11042.jpg,False,False,0.0,0.0
fp32-control,WEB11043.jpg,True,True,0.1434554159641266,0.9295308589935303
fp32-control,WEB11044.jpg,False,False,0.0,0.9051704406738281
fp32-control,WEB11045.jpg,False,False,0.0,0.0
fp32-control,WEB11046.jpg,False,False,0.0,0.7279055714607239
fp32-control,WEB11047.jpg,False,False,0.0,0.41472187638282776
fp32-control,WEB11048.jpg,False,False,0.0,0.5818713903427124
fp32-control,WEB11049.jpg,False,False,0.0,0.7865058183670044
fp32-control,WEB11050.jpg,True,True,0.2138872742652893,0.8995552062988281
fp32-control,WEB11051.jpg,False,False,0.0,0.33341652154922485
fp32-control,WEB11052.jpg,True,True,0.38324451446533203,0.38324451446533203
fp32-control,WEB11053.jpg,True,True,0.4842299222946167,0.4842299222946167
fp32-control,WEB11054.jpg,True,True,0.6279600858688354,0.9250266551971436
fp32-control,WEB11055.jpg,True,True,0.42265090346336365,0.8825797438621521
fp32-control,WEB11056.jpg,False,False,0.0,0.846035361289978
fp32-control,WEB11057.jpg,True,True,0.3428044021129608,0.8650954365730286
fp32-control,WEB11058.jpg,False,False,0.0,0.8969950675964355
fp32-control,WEB11059.jpg,False,False,0.0,0.9101462364196777
fp32-control,WEB11060.jpg,False,False,0.0,0.8875951170921326
fp32-control,WEB11061.jpg,False,False,0.0,0.9305133819580078
fp32-control,WEB11062.jpg,False,False,0.0,0.8716520071029663
fp32-control,WEB11063.jpg,False,False,0.0,0.5736338496208191
fp32-control,WEB11064.jpg,False,False,0.0,0.22218850255012512
fp32-control,WEB11065.jpg,False,False,0.0,0.9015170335769653
fp32-control,WEB11066.jpg,False,False,0.0,0.0
fp32-control,WEB11067.jpg,False,False,0.0,0.8760591149330139
fp32-control,WEB11068.jpg,False,False,0.0,0.8824430704116821
fp32-control,WEB11069.jpg,False,False,0.0,0.8422991037368774
fp32-control,WEB11070.jpg,False,False,0.0,0.8911213278770447
fp32-control,WEB11071.jpg,False,False,0.0,0.8703121542930603
fp32-control,WEB11072.jpg,False,False,0.0,0.8130223751068115
fp32-control,WEB11073.jpg,False,False,0.0,0.7771740555763245
fp32-control,WEB11074.jpg,True,False,0.0,0.8204455375671387
fp32-control,WEB11075.jpg,False,False,0.0,0.8904221057891846
fp32-control,WEB11076.jpg,False,False,0.0,0.3982059955596924
fp32-control,WEB11077.jpg,False,False,0.0,0.4643777906894684
fp32-control,WEB11078.jpg,False,False,0.0,0.9023032784461975
fp32-control,WEB11079.jpg,False,False,0.0,0.9416699409484863
fp32-control,WEB11080.jpg,True,False,0.0,0.9113256335258484
fp32-control,WEB11081.jpg,False,False,0.0,0.45993590354919434
fp32-control,WEB11082.jpg,False,False,0.0,0.8174408674240112
fp32-control,WEB11083.jpg,False,False,0.0,0.615821123123169
fp32-control,WEB11084.jpg,True,True,0.6521347761154175,0.7794979810714722
fp32-control,WEB11085.jpg,False,False,0.0,0.8792546987533569
fp32-control,WEB11086.jpg,False,False,0.0,0.7287626266479492
fp32-control,WEB11087.jpg,False,False,0.0,0.8994050025939941
fp32-control,WEB11088.jpg,False,False,0.0,0.8966399431228638
fp32-control,WEB11089.jpg,False,True,0.3601588010787964,0.9340400695800781
fp32-control,WEB11090.jpg,False,False,0.0,0.9207139015197754
fp32-control,WEB11091.jpg,True,True,0.28705382347106934,0.9333400726318359
fp32-control,WEB11092.jpg,False,False,0.0,0.9359591007232666
fp32-control,WEB11093.jpg,False,False,0.0,0.9288416504859924
fp32-control,WEB11094.jpg,False,False,0.0,0.9351844787597656
fp32-control,WEB11095.jpg,False,False,0.0,0.6138607263565063
fp32-control,WEB11096.jpg,True,True,0.47836440801620483,0.8920131325721741
fp32-control,WEB11097.jpg,False,False,0.0,0.8903658390045166
fp32-control,WEB11098.jpg,True,False,0.0,0.8120903372764587
fp32-control,WEB11099.jpg,False,False,0.0,0.8998239040374756
fp32-control,WEB11100.jpg,True,True,0.5711240768432617,0.9126379489898682
fp32-control,WEB11101.jpg,False,False,0.0,0.32779157161712646
fp32-control,WEB11102.jpg,False,False,0.0,0.5851549506187439
fp32-control,WEB11103.jpg,False,False,0.0,0.5327224731445312
fp32-control,WEB11104.jpg,True,True,0.16183263063430786,0.9232878684997559
fp32-control,WEB11105.jpg,False,False,0.0,0.7569339275360107
fp32-control,WEB11106.jpg,False,False,0.0,0.5003261566162109
fp32-control,WEB11107.jpg,False,False,0.0,0.7076706886291504
fp32-control,WEB11108.jpg,False,False,0.0,0.7704059481620789
fp32-control,WEB11109.jpg,False,False,0.0,0.6395883560180664
fp32-control,WEB11110.jpg,True,True,0.46139371395111084,0.8964075446128845
fp32-control,WEB11111.jpg,False,False,0.0,0.8011168837547302
fp32-control,WEB11112.jpg,False,False,0.0,0.7899293303489685
fp32-control,WEB11113.jpg,False,False,0.0,0.9285781383514404
fp32-control,WEB11114.jpg,False,False,0.0,0.7665839195251465
fp32-control,WEB11115.jpg,False,False,0.0,0.6828388571739197
fp32-control,WEB11116.jpg,False,False,0.0,0.9032388925552368
fp32-control,WEB11117.jpg,False,False,0.0,0.8957324028015137
fp32-control,WEB11118.jpg,False,False,0.0,0.9099055528640747
fp32-control,WEB11119.jpg,False,False,0.0,0.9020131230354309
fp32-control,WEB11120.jpg,False,False,0.0,0.3854173719882965
fp32-control,WEB11121.jpg,False,False,0.0,0.9061897993087769
fp32-control,WEB11122.jpg,False,False,0.0,0.9101625680923462
fp32-control,WEB11123.jpg,False,False,0.0,0.8928464651107788
fp32-control,WEB11124.jpg,True,True,0.19790291786193848,0.9037272930145264
fp32-control,WEB11125.jpg,True,True,0.6825259923934937,0.7475124597549438
fp32-control,WEB11126.jpg,True,True,0.49372825026512146,0.9200825691223145
fp32-control,WEB11127.jpg,True,True,0.45338332653045654,0.6263565421104431
fp32-control,WEB11128.jpg,True,True,0.6938192844390869,0.9097733497619629
fp32-control,WEB11129.jpg,False,False,0.0,0.9004143476486206
fp32-control,WEB11130.jpg,False,False,0.0,0.9192924499511719
fp32-control,WEB11131.jpg,True,True,0.4445292055606842,0.8809057474136353
fp32-control,WEB11132.jpg,True,True,0.631335973739624,0.8937908411026001
fp32-control,WEB11133.jpg,True,True,0.5077012777328491,0.903107762336731
fp32-control,WEB11134.jpg,True,True,0.45510897040367126,0.8942247629165649
fp32-control,WEB11135.jpg,True,True,0.16880327463150024,0.8885563611984253
fp32-control,WEB11136.jpg,False,True,0.13224422931671143,0.9242221117019653
fp32-control,WEB11137.jpg,False,False,0.0,0.8836584091186523
fp32-control,WEB11138.jpg,False,False,0.0,0.8837080001831055
fp32-control,WEB11139.jpg,False,False,0.0,0.858774721622467
fp32-control,WEB11140.jpg,False,False,0.0,0.0
fp32-control,WEB11141.jpg,False,False,0.0,0.9136003255844116
fp32-control,WEB11142.jpg,False,False,0.0,0.9060381650924683
fp32-control,WEB11143.jpg,True,True,0.2778704762458801,0.9084177017211914
fp32-control,WEB11144.jpg,True,True,0.5279062390327454,0.9394139051437378
fp32-control,WEB11145.jpg,True,True,0.6612445116043091,0.6612445116043091
fp32-control,WEB11146.jpg,False,False,0.0,0.940376877784729
fp32-control,WEB11147.jpg,True,True,0.8547370433807373,0.8547370433807373
fp32-control,WEB11148.jpg,True,True,0.7152029871940613,0.8637259006500244
fp32-control,WEB11149.jpg,True,True,0.78470778465271,0.8169829845428467
fp32-control,WEB11150.jpg,False,True,0.5262940526008606,0.5262940526008606
fp32-control,WEB11151.jpg,False,False,0.0,0.8902295827865601
fp32-control,WEB11152.jpg,False,False,0.0,0.8990474939346313
fp32-control,WEB11153.jpg,False,False,0.0,0.2949953079223633
fp32-control,WEB11154.jpg,False,True,0.10243460536003113,0.8544184565544128
fp32-control,WEB11155.jpg,True,True,0.6943953633308411,0.9159092903137207
fp32-control,WEB11156.jpg,True,True,0.4860476851463318,0.7463502883911133
fp32-control,WEB11157.jpg,True,True,0.5326235890388489,0.8250112533569336
fp32-control,WEB11158.jpg,True,True,0.6210903525352478,0.9399551749229431
fp32-control,WEB11159.jpg,True,True,0.5689898133277893,0.8860614895820618
fp32-control,WEB11160.jpg,False,True,0.5586437582969666,0.9388231039047241
fp32-control,WEB11161.jpg,True,True,0.6409462094306946,0.9194248914718628
fp32-control,WEB11162.jpg,True,True,0.6219172477722168,0.9338359832763672
fp32-control,WEB11163.jpg,True,True,0.6528775691986084,0.9375186562538147
fp32-control,WEB11164.jpg,False,False,0.0,0.6391542553901672
fp32-control,WEB11165.jpg,False,False,0.0,0.3404173254966736
fp32-control,WEB11166.jpg,False,False,0.0,0.8486586213111877
fp32-control,WEB11167.jpg,False,False,0.0,0.45220836997032166
fp32-control,WEB11168.jpg,False,False,0.0,0.4960128962993622
fp32-control,WEB11169.jpg,True,True,0.5636889934539795,0.5636889934539795
fp32-control,WEB11170.jpg,True,True,0.4176693558692932,0.5023335218429565
fp32-control,WEB11171.jpg,True,True,0.3186236619949341,0.3881913423538208
fp32-control,WEB11172.jpg,True,True,0.5032903552055359,0.6925647258758545
fp32-control,WEB11173.jpg,True,True,0.8525763750076294,0.9058525562286377
fp32-control,WEB11174.jpg,True,True,0.7215441465377808,0.8592720031738281
fp32-control,WEB11175.jpg,False,False,0.0,0.49371322989463806
fp32-control,WEB11176.jpg,False,False,0.0,0.8921615481376648
fp32-control,WEB11177.jpg,False,False,0.0,0.7627522945404053
fp32-control,WEB11178.jpg,False,False,0.0,0.900616466999054
fp32-control,WEB11179.jpg,False,False,0.0,0.5739892721176147
fp32-control,WEB11180.jpg,False,False,0.0,0.8891240954399109
fp32-control,WEB11181.jpg,True,True,0.5099238157272339,0.9513745307922363
fp32-control,WEB11182.jpg,False,False,0.0,0.5775040984153748
fp32-control,WEB11183.jpg,False,False,0.0,0.9081178903579712
fp32-control,WEB11184.jpg,False,False,0.0,0.9196332097053528
fp32-control,WEB11185.jpg,False,False,0.0,0.9071874618530273
fp32-control,WEB11186.jpg,False,False,0.0,0.2988525629043579
fp32-control,WEB11187.jpg,False,False,0.0,0.9288244247436523
fp32-control,WEB11188.jpg,True,True,0.22594231367111206,0.22594231367111206
fp32-control,WEB11189.jpg,True,True,0.6124147176742554,0.8957127928733826
fp32-control,WEB11190.jpg,False,False,0.0,0.5563520193099976
fp32-control,WEB11191.jpg,False,False,0.0,0.9059609174728394
fp32-control,WEB11192.jpg,False,False,0.0,0.8652839660644531
fp32-control,WEB11193.jpg,True,True,0.7234141826629639,0.7234141826629639
fp32-control,WEB11194.jpg,False,False,0.0,0.8876928091049194
fp32-control,WEB11195.jpg,True,True,0.7791953086853027,0.8854716420173645
fp32-control,WEB11196.jpg,True,True,0.35853004455566406,0.8179238438606262
fp32-control,WEB11197.jpg,True,True,0.7304524779319763,0.7304524779319763
fp32-control,WEB11198.jpg,False,False,0.0,0.9346102476119995
fp32-control,WEB11199.jpg,True,True,0.820711612701416,0.8911070227622986
fp32-control,WEB11200.jpg,True,True,0.6846144199371338,0.806607186794281
fp32-control,WEB11201.jpg,False,False,0.0,0.8437249660491943
fp32-control,WEB11202.jpg,True,True,0.626835823059082,0.92706298828125
fp32-control,WEB11203.jpg,True,True,0.24706998467445374,0.9224036335945129
fp32-control,WEB11204.jpg,False,False,0.0,0.845953643321991
fp32-control,WEB11205.jpg,False,False,0.0,0.9039749503135681
fp32-control,WEB11206.jpg,False,False,0.0,0.9095805883407593
fp32-control,WEB11207.jpg,True,False,0.0,0.9257380366325378
fp32-control,WEB11208.jpg,True,False,0.0,0.9039060473442078
fp32-control,WEB11209.jpg,False,False,0.0,0.8757247924804688
fp32-control,WEB11210.jpg,False,False,0.0,0.5603060722351074
fp32-control,WEB11211.jpg,False,False,0.0,0.8288447260856628
fp32-control,WEB11212.jpg,False,False,0.0,0.8121485710144043
fp32-control,WEB11213.jpg,False,False,0.0,0.48643243312835693
fp32-control,WEB11214.jpg,True,False,0.0,0.8613051176071167
fp32-control,WEB11215.jpg,False,False,0.0,0.8668000102043152
fp32-control,WEB11216.jpg,False,False,0.0,0.8514835238456726
fp32-control,WEB11217.jpg,False,False,0.0,0.9213097095489502
fp32-control,WEB11218.jpg,False,True,0.19817090034484863,0.2289353311061859
fp32-control,WEB11219.jpg,True,True,0.3312959372997284,0.49997270107269287
fp32-control,WEB11220.jpg,False,False,0.0,0.7183223962783813
fp32-control,WEB11221.jpg,False,False,0.0,0.6913408637046814
fp32-control,WEB11222.jpg,False,False,0.0,0.702659010887146
fp32-control,WEB11223.jpg,True,True,0.568795919418335,0.568795919418335
fp32-control,WEB11224.jpg,True,True,0.691102147102356,0.691102147102356
fp32-control,WEB11225.jpg,False,False,0.0,0.6336185932159424
fp32-control,WEB11226.jpg,False,False,0.0,0.5708884000778198
fp32-control,WEB11227.jpg,True,False,0.0,0.45983392000198364
fp32-control,WEB11228.jpg,True,True,0.5026938915252686,0.8700821995735168
fp32-control,WEB11229.jpg,False,False,0.0,0.8635687232017517
fp32-control,WEB11230.jpg,False,True,0.19956380128860474,0.9148504734039307
fp32-control,WEB11231.jpg,False,False,0.0,0.9159754514694214
fp32-control,WEB11232.jpg,True,True,0.7064766883850098,0.7064766883850098
fp32-control,WEB11233.jpg,False,False,0.0,0.856450080871582
fp32-control,WEB11234.jpg,False,False,0.0,0.8786889910697937
fp32-control,WEB11235.jpg,False,False,0.0,0.9296728372573853
fp32-control,WEB11236.jpg,False,True,0.10351124405860901,0.8787876963615417
fp32-control,WEB11237.jpg,False,False,0.0,0.8756252527236938
fp32-control,WEB11238.jpg,False,False,0.0,0.8739193677902222
fp32-control,WEB11239.jpg,False,False,0.0,0.7158840894699097
fp32-control,WEB11240.jpg,True,False,0.0,0.912321925163269
fp32-control,WEB11241.jpg,False,False,0.0,0.8480610847473145
fp32-control,WEB11242.jpg,True,True,0.752387285232544,0.752387285232544
fp32-control,WEB11243.jpg,False,True,0.11099821329116821,0.8833180665969849
fp32-control,WEB11244.jpg,False,False,0.0,0.7698503732681274
fp32-control,WEB11245.jpg,False,False,0.0,0.5952726602554321
fp32-control,WEB11246.jpg,True,True,0.3432040214538574,0.9207437038421631
fp32-control,WEB11247.jpg,True,True,0.6891027688980103,0.6891027688980103
fp32-control,WEB11248.jpg,False,False,0.0,0.5942330360412598
fp32-control,WEB11249.jpg,False,False,0.0,0.37573108077049255
fp32-control,WEB11250.jpg,False,False,0.0,0.0
fp32-control,WEB11251.jpg,False,False,0.0,0.8895760774612427
fp32-control,WEB11252.jpg,True,True,0.8234062194824219,0.8234062194824219
fp32-control,WEB11253.jpg,False,False,0.0,0.6195557713508606
fp32-control,WEB11254.jpg,False,False,0.0,0.8667448163032532
fp32-control,WEB11255.jpg,False,False,0.0,0.31824353337287903
fp32-control,WEB11256.jpg,True,True,0.6109590530395508,0.6109590530395508
fp32-control,WEB11257.jpg,False,False,0.0,0.9052672386169434
fp32-control,WEB11258.jpg,False,False,0.0,0.921343982219696
fp32-control,WEB11259.jpg,False,False,0.0,0.7179430723190308
fp32-control,WEB11260.jpg,False,True,0.28796902298927307,0.8936283588409424
fp32-control,WEB11261.jpg,False,False,0.0,0.5076308250427246
fp32-control,WEB11262.jpg,False,False,0.0,0.7860887050628662
fp32-control,WEB11263.jpg,False,True,0.7088139653205872,0.7088139653205872
fp32-control,WEB11264.jpg,False,False,0.0,0.759421706199646
fp32-control,WEB11265.jpg,False,False,0.0,0.20695751905441284
fp32-control,WEB11266.jpg,False,False,0.0,0.9091467261314392
fp32-control,WEB11267.jpg,True,False,0.0,0.9013426899909973
fp32-control,WEB11268.jpg,False,False,0.0,0.8566769957542419
fp32-control,WEB11269.jpg,False,False,0.0,0.32735157012939453
fp32-control,WEB11270.jpg,False,False,0.0,0.0
fp32-control,WEB11271.jpg,True,True,0.39195993542671204,0.39195993542671204
fp32-control,WEB11272.jpg,False,False,0.0,0.7778103947639465
fp32-control,WEB11273.jpg,True,True,0.6308062076568604,0.8028960227966309
fp32-control,WEB11274.jpg,True,True,0.2648364007472992,0.810293972492218
fp32-control,WEB11275.jpg,True,True,0.611980676651001,0.611980676651001
fp32-control,WEB11276.jpg,False,False,0.0,0.5256195664405823
fp32-control,WEB11277.jpg,False,False,0.0,0.8324147462844849
fp32-control,WEB11278.jpg,False,False,0.0,0.3422103822231293
fp32-control,WEB11279.jpg,False,False,0.0,0.4523560106754303
fp32-control,WEB11280.jpg,False,False,0.0,0.48800745606422424
fp32-control,WEB11281.jpg,False,False,0.0,0.9067040681838989
fp32-control,WEB11282.jpg,False,False,0.0,0.7341426014900208
fp32-control,WEB11283.jpg,False,False,0.0,0.9019259214401245
fp32-control,WEB11284.jpg,False,False,0.0,0.8716126084327698
fp32-control,WEB11285.jpg,False,False,0.0,0.7470852136611938
fp32-control,WEB11286.jpg,True,True,0.755535364151001,0.9300068616867065
fp32-control,WEB11287.jpg,False,False,0.0,0.7206763625144958
fp32-control,WEB11288.jpg,False,False,0.0,0.9123890995979309
fp32-control,WEB11289.jpg,False,False,0.0,0.922102689743042
fp32-control,WEB11290.jpg,False,False,0.0,0.8921278715133667
fp32-control,WEB11291.jpg,False,False,0.0,0.8947949409484863
fp32-control,WEB11292.jpg,False,False,0.0,0.8318852782249451
fp32-control,WEB11293.jpg,False,False,0.0,0.694053053855896
fp32-control,WEB11294.jpg,True,True,0.8426815271377563,0.8765274286270142
fp32-control,WEB11295.jpg,True,True,0.6602053046226501,0.8874013423919678
fp32-control,WEB11296.jpg,False,False,0.0,0.6373925805091858
fp32-control,WEB11297.jpg,False,False,0.0,0.782381534576416
fp32-control,WEB11298.jpg,False,False,0.0,0.39644646644592285
fp32-control,WEB11299.jpg,False,False,0.0,0.7918223142623901
fp32-control,WEB11300.jpg,True,True,0.4420424997806549,0.6509013175964355
fp32-control,WEB11301.jpg,False,False,0.0,0.9038935899734497
fp32-control,WEB11302.jpg,False,False,0.0,0.6856022477149963
fp32-control,WEB11303.jpg,True,False,0.0,0.8572582006454468
fp32-control,WEB11304.jpg,True,True,0.1992596685886383,0.1992596685886383
fp32-control,WEB11305.jpg,True,True,0.5962010622024536,0.8023467063903809
fp32-control,WEB11306.jpg,False,False,0.0,0.9039328098297119
fp32-control,WEB11307.jpg,False,False,0.0,0.38750845193862915
fp32-control,WEB11308.jpg,False,False,0.0,0.39620035886764526
fp32-control,WEB11309.jpg,False,False,0.0,0.0
fp32-control,WEB11310.jpg,True,True,0.12110072374343872,0.8042060136795044
fp32-control,WEB11311.jpg,False,False,0.0,0.8655861616134644
fp32-control,WEB11312.jpg,False,False,0.0,0.0
fp32-control,WEB11313.jpg,False,False,0.0,0.897325873374939
fp32-control,WEB11314.jpg,True,True,0.6244543194770813,0.835949182510376
fp32-control,WEB11315.jpg,False,False,0.0,0.6544154286384583
fp32-control,WEB11316.jpg,False,False,0.0,0.8078671097755432
fp32-control,WEB11317.jpg,True,True,0.85472571849823,0.85472571849823
fp32-control,WEB11318.jpg,False,False,0.0,0.8651258945465088
fp32-control,WEB11319.jpg,True,True,0.7963334321975708,0.8328348398208618
fp32-control,WEB11320.jpg,True,True,0.48954638838768005,0.9131088256835938
fp32-control,WEB11321.jpg,False,False,0.0,0.5356555581092834
fp32-control,WEB11322.jpg,False,False,0.0,0.20489028096199036
fp32-control,WEB11323.jpg,False,False,0.0,0.8870571851730347
fp32-control,WEB11324.jpg,True,True,0.7386263608932495,0.7386263608932495
fp32-control,WEB11325.jpg,False,False,0.0,0.42030447721481323
fp32-control,WEB11326.jpg,False,True,0.31582367420196533,0.7475606799125671
fp32-control,WEB11327.jpg,True,True,0.34873998165130615,0.9057589173316956
fp32-control,WEB11328.jpg,False,False,0.0,0.8524179458618164
fp32-control,WEB11329.jpg,True,False,0.0,0.8632519245147705
fp32-control,WEB11330.jpg,True,True,0.29030194878578186,0.9091325402259827
fp32-control,WEB11331.jpg,False,True,0.26978468894958496,0.8697478771209717
fp32-control,WEB11332.jpg,False,True,0.21218693256378174,0.21218693256378174
fp32-control,WEB11333.jpg,True,True,0.3429018259048462,0.6999067068099976
fp32-control,WEB11334.jpg,False,False,0.0,0.8347674608230591
fp32-control,WEB11335.jpg,False,False,0.0,0.5488801002502441
fp32-control,WEB11336.jpg,False,False,0.0,0.30009448528289795
fp32-control,WEB11337.jpg,False,False,0.0,0.46089819073677063
fp32-control,WEB11338.jpg,False,False,0.0,0.8936234712600708
fp32-control,WEB11339.jpg,False,False,0.0,0.7789736986160278
fp32-control,WEB11340.jpg,False,False,0.0,0.8673734068870544
fp32-control,WEB11341.jpg,False,False,0.0,0.6829021573066711
fp32-control,WEB11342.jpg,True,True,0.7088658213615417,0.8742483854293823
fp32-control,WEB11343.jpg,False,False,0.0,0.8779301047325134
fp32-control,WEB11344.jpg,True,True,0.736685574054718,0.8882196545600891
fp32-control,WEB11345.jpg,False,False,0.0,0.9143813848495483
fp32-control,WEB11346.jpg,False,False,0.0,0.9202061295509338
fp32-control,WEB11347.jpg,False,False,0.0,0.5596275329589844
fp32-control,WEB11348.jpg,False,False,0.0,0.8973422050476074
fp32-control,WEB11349.jpg,False,False,0.0,0.6099979877471924
fp32-control,WEB11350.jpg,False,False,0.0,0.9137828350067139
fp32-control,WEB11351.jpg,False,False,0.0,0.0
fp32-control,WEB11352.jpg,False,False,0.0,0.9103273153305054
fp32-control,WEB11353.jpg,True,True,0.8258240222930908,0.8258240222930908
fp32-control,WEB11354.jpg,False,False,0.0,0.9097229242324829
fp32-control,WEB11355.jpg,False,False,0.0,0.11533558368682861
fp32-control,WEB11356.jpg,False,False,0.0,0.2678036689758301
fp32-control,WEB11357.jpg,True,True,0.5528509020805359,0.5633570551872253
fp32-control,WEB11358.jpg,False,False,0.0,0.8686805963516235
fp32-control,WEB11359.jpg,False,False,0.0,0.621437132358551
fp32-control,WEB11360.jpg,False,False,0.0,0.6205759048461914
fp32-control,WEB11361.jpg,False,False,0.0,0.9330533742904663
fp32-control,WEB11362.jpg,False,False,0.0,0.8489158153533936
fp32-control,WEB11363.jpg,False,False,0.0,0.8998461961746216
fp32-control,WEB11364.jpg,False,False,0.0,0.8927110433578491
fp32-control,WEB11365.jpg,True,True,0.8323284983634949,0.8323284983634949
fp32-control,WEB11366.jpg,False,False,0.0,0.39473390579223633
fp32-control,WEB11367.jpg,False,False,0.0,0.6618778705596924
fp32-control,WEB11368.jpg,False,False,0.0,0.6460444331169128
fp32-control,WEB11369.jpg,False,False,0.0,0.8914345502853394
fp32-control,WEB11370.jpg,False,False,0.0,0.27137625217437744
fp32-control,WEB11371.jpg,True,True,0.6791223287582397,0.6791223287582397
fp32-control,WEB11372.jpg,False,True,0.10263240337371826,0.27473390102386475
fp32-control,WEB11373.jpg,False,False,0.0,0.9169099926948547
fp32-control,WEB11374.jpg,False,False,0.0,0.9180576801300049
fp32-control,WEB11375.jpg,True,True,0.8235682845115662,0.8235682845115662
fp32-control,WEB11376.jpg,True,True,0.907713770866394,0.907713770866394
fp32-control,WEB11377.jpg,True,True,0.7051618099212646,0.8755638599395752
fp32-control,WEB11378.jpg,False,False,0.0,0.0
fp32-control,WEB11379.jpg,False,False,0.0,0.7848631739616394
fp32-control,WEB11380.jpg,False,False,0.0,0.8235416412353516
fp32-control,WEB11381.jpg,False,False,0.0,0.873943030834198
fp32-control,WEB11382.jpg,False,False,0.0,0.4480208158493042
fp32-control,WEB11383.jpg,False,False,0.0,0.7278779745101929
fp32-control,WEB11384.jpg,False,False,0.0,0.6716790199279785
fp32-control,WEB11385.jpg,False,False,0.0,0.8120198249816895
fp32-control,WEB11386.jpg,False,False,0.0,0.8716921806335449
fp32-control,WEB11387.jpg,False,False,0.0,0.7195231914520264
fp32-control,WEB11388.jpg,False,False,0.0,0.8926043510437012
fp32-control,WEB11389.jpg,False,True,0.42435118556022644,0.7641987800598145
fp32-control,WEB11390.jpg,False,False,0.0,0.9240541458129883
fp32-control,WEB11391.jpg,True,True,0.3271986246109009,0.7454066872596741
fp32-control,WEB11392.jpg,True,True,0.29227614402770996,0.8741393089294434
fp32-control,WEB11393.jpg,False,False,0.0,0.8189657926559448
fp32-control,WEB11394.jpg,False,False,0.0,0.7773972749710083
fp32-control,WEB11395.jpg,False,False,0.0,0.7702418565750122
fp32-control,WEB11396.jpg,False,False,0.0,0.246726393699646
fp32-control,WEB11397.jpg,False,False,0.0,0.0
fp32-control,WEB11398.jpg,False,False,0.0,0.1962122917175293
fp32-control,WEB11399.jpg,False,False,0.0,0.0
fp32-control,WEB11400.jpg,False,False,0.0,0.4164172112941742
fp32-control,WEB11401.jpg,False,False,0.0,0.7957503795623779
fp32-control,WEB11402.jpg,False,False,0.0,0.23484182357788086
fp32-control,WEB11403.jpg,False,True,0.6443387269973755,0.818769097328186
fp32-control,WEB11404.jpg,False,False,0.0,0.16189071536064148
fp32-control,WEB11405.jpg,False,False,0.0,0.8552818298339844
fp32-control,WEB11406.jpg,False,False,0.0,0.5003242492675781
fp32-control,WEB11407.jpg,False,False,0.0,0.12249144911766052
fp32-control,WEB11408.jpg,False,False,0.0,0.7094942331314087
fp32-control,WEB11409.jpg,False,True,0.5414064526557922,0.6929254531860352
fp32-control,WEB11410.jpg,False,False,0.0,0.9289364218711853
fp32-control,WEB11411.jpg,True,True,0.7877183556556702,0.7877183556556702
fp32-control,WEB11412.jpg,True,True,0.14510217308998108,0.8924185037612915
fp32-control,WEB11413.jpg,True,True,0.3094271421432495,0.910720705986023
fp32-control,WEB11414.jpg,False,False,0.0,0.7325607538223267
fp32-control,WEB11415.jpg,False,False,0.0,0.8816945552825928
fp32-control,WEB11416.jpg,True,True,0.8510932922363281,0.8510932922363281
fp32-control,WEB11417.jpg,False,False,0.0,0.6652090549468994
fp32-control,WEB11418.jpg,False,False,0.0,0.6369822025299072
fp32-control,WEB11419.jpg,False,False,0.0,0.6241428852081299
fp32-control,WEB11420.jpg,False,False,0.0,0.8276721239089966
fp32-control,WEB11421.jpg,False,False,0.0,0.9202877283096313
fp32-control,WEB11422.jpg,False,False,0.0,0.8169913291931152
fp32-control,WEB11423.jpg,False,False,0.0,0.6305659413337708
fp32-control,WEB11424.jpg,False,False,0.0,0.6064842343330383
fp32-control,WEB11425.jpg,True,True,0.2704203128814697,0.9078923463821411
fp32-control,WEB11426.jpg,True,True,0.602952778339386,0.602952778339386
fp32-control,WEB11427.jpg,True,True,0.43504905700683594,0.8276609182357788
fp32-control,WEB11428.jpg,False,True,0.11915752291679382,0.5765248537063599
